Gblade_tsr=7
             x                       y                       z
   7.10064e-02             1.85000e+00             7.04126e-06
   7.29908e-02             1.85000e+00             1.86472e-04
   7.49082e-02             1.85000e+00             3.45870e-04
   7.67555e-02             1.85000e+00             4.42319e-04
   7.85299e-02             1.85000e+00             5.25724e-04
   8.02283e-02             1.85000e+00             5.51243e-04
   8.18480e-02             1.85000e+00             5.67238e-04
   8.33865e-02             1.85000e+00             5.36497e-04
   8.48412e-02             1.85000e+00             4.97053e-04
   8.62098e-02             1.85000e+00             4.27440e-04
   8.74901e-02             1.85000e+00             3.47086e-04
   8.86800e-02             1.85000e+00             2.57769e-04
   8.97776e-02             1.85000e+00             1.54777e-04
   9.07812e-02             1.85000e+00             6.06092e-05
   9.16890e-02             1.85000e+00            -4.72114e-05
   9.24998e-02             1.85000e+00            -1.45590e-04
   9.32120e-02             1.85000e+00            -2.32023e-04
   9.38247e-02             1.85000e+00            -3.06371e-04
   9.43368e-02             1.85000e+00            -3.68513e-04
   9.47475e-02             1.85000e+00            -4.18348e-04
   9.50561e-02             1.85000e+00            -4.55795e-04
   9.52621e-02             1.85000e+00            -4.80793e-04
   9.53652e-02             1.85000e+00            -4.93302e-04
  -3.17886e-02             1.85000e+00             8.77176e-05

  -2.75521e-02             2.13750e+00             6.49202e-04
   8.26578e-02             2.13750e+00            -1.88699e-03
   8.25687e-02             2.13750e+00            -1.86965e-03
   8.23908e-02             2.13750e+00            -1.83499e-03
   8.21244e-02             2.13750e+00            -1.78307e-03
   8.17697e-02             2.13750e+00            -1.71397e-03
   8.13275e-02             2.13750e+00            -1.62781e-03
   8.07985e-02             2.13750e+00            -1.52473e-03
   8.01834e-02             2.13750e+00            -1.40490e-03
   7.94833e-02             2.13750e+00            -1.26850e-03
   7.86994e-02             2.13750e+00            -1.11531e-03
   7.78330e-02             2.13750e+00            -9.41166e-04
   7.68854e-02             2.13750e+00            -7.50705e-04
   7.58583e-02             2.13750e+00            -5.39991e-04
   7.47532e-02             2.13750e+00            -3.10263e-04
   7.35721e-02             2.13750e+00            -6.24720e-05
   7.23168e-02             2.13750e+00             2.05703e-04
   7.09893e-02             2.13750e+00             4.90669e-04
   6.95919e-02             2.13750e+00             7.96884e-04
   6.81268e-02             2.13750e+00             1.11891e-03
   6.65964e-02             2.13750e+00             1.46185e-03
   6.50032e-02             2.13750e+00             1.81998e-03
   6.33497e-02             2.13750e+00             2.19881e-03
   6.16387e-02             2.13750e+00             2.59269e-03
   5.98730e-02             2.13750e+00             3.00749e-03
   5.80554e-02             2.13750e+00             3.43729e-03
   5.61889e-02             2.13750e+00             3.88642e-03
   5.42765e-02             2.13750e+00             4.34883e-03
   5.23212e-02             2.13750e+00             4.82537e-03
   5.03262e-02             2.13750e+00             5.31282e-03
   4.82948e-02             2.13750e+00             5.81041e-03
   4.62301e-02             2.13750e+00             6.31376e-03
   4.41355e-02             2.13750e+00             6.82307e-03
   4.20143e-02             2.13750e+00             7.32946e-03
   3.98699e-02             2.13750e+00             7.83907e-03
   3.77055e-02             2.13750e+00             8.33090e-03
   3.55249e-02             2.13750e+00             8.82119e-03
   3.33313e-02             2.13750e+00             9.28891e-03
   3.11284e-02             2.13750e+00             9.74662e-03
   2.89195e-02             2.13750e+00             1.01824e-02
   2.67084e-02             2.13750e+00             1.05963e-02
   2.44986e-02             2.13750e+00             1.09905e-02
   2.22933e-02             2.13750e+00             1.13474e-02
   2.00966e-02             2.13750e+00             1.16898e-02
   1.79112e-02             2.13750e+00             1.19756e-02
   1.57415e-02             2.13750e+00             1.22455e-02
   1.35901e-02             2.13750e+00             1.24544e-02
   1.14610e-02             2.13750e+00             1.26314e-02
   9.35726e-03             2.13750e+00             1.27550e-02
   7.28221e-03             2.13750e+00             1.28219e-02
   5.23961e-03             2.13750e+00             1.28488e-02
   3.23191e-03             2.13750e+00             1.27995e-02
   1.26370e-03             2.13750e+00             1.27302e-02
  -6.63536e-04             2.13750e+00             1.25689e-02
  -2.54497e-03             2.13750e+00             1.23879e-02
  -4.37859e-03             2.13750e+00             1.21433e-02
  -6.16076e-03             2.13750e+00             1.18632e-02
  -7.88864e-03             2.13750e+00             1.15470e-02
  -9.55970e-03             2.13750e+00             1.11824e-02
  -1.11703e-02             2.13750e+00             1.08080e-02
  -1.27192e-02             2.13750e+00             1.03711e-02
  -1.42024e-02             2.13750e+00             9.93392e-03
  -1.56184e-02             2.13750e+00             9.45157e-03
  -1.69643e-02             2.13750e+00             8.96022e-03
  -1.82381e-02             2.13750e+00             8.44957e-03
  -1.94378e-02             2.13750e+00             7.91737e-03
  -2.05607e-02             2.13750e+00             7.39198e-03
  -2.16062e-02             2.13750e+00             6.83012e-03
  -2.25710e-02             2.13750e+00             6.29180e-03
  -2.34552e-02             2.13750e+00             5.71903e-03
  -2.42559e-02             2.13750e+00             5.16333e-03
  -2.49727e-02             2.13750e+00             4.59684e-03
  -2.56042e-02             2.13750e+00             4.02458e-03
  -2.61486e-02             2.13750e+00             3.47974e-03
  -2.66068e-02             2.13750e+00             2.89281e-03
  -2.69752e-02             2.13750e+00             2.37808e-03
  -2.72570e-02             2.13750e+00             1.78701e-03
  -2.74498e-02             2.13750e+00             1.19369e-03
  -2.75521e-02             2.13750e+00             6.49202e-04
  -2.75521e-02             2.13750e+00             6.49202e-04
  -2.74736e-02             2.13750e+00             1.89468e-04
  -2.73063e-02             2.13750e+00            -2.91415e-04
  -2.70494e-02             2.13750e+00            -7.48342e-04
  -2.67023e-02             2.13750e+00            -1.13448e-03
  -2.62685e-02             2.13750e+00            -1.57483e-03
  -2.57468e-02             2.13750e+00            -1.98788e-03
  -2.51394e-02             2.13750e+00            -2.43076e-03
  -2.44467e-02             2.13750e+00            -2.87710e-03
  -2.36697e-02             2.13750e+00            -3.32435e-03
  -2.28102e-02             2.13750e+00            -3.78864e-03
  -2.18686e-02             2.13750e+00            -4.23397e-03
  -2.08476e-02             2.13750e+00            -4.70058e-03
  -1.97476e-02             2.13750e+00            -5.14437e-03
  -1.85713e-02             2.13750e+00            -5.59681e-03
  -1.73201e-02             2.13750e+00            -6.03630e-03
  -1.59961e-02             2.13750e+00            -6.46645e-03
  -1.46016e-02             2.13750e+00            -6.89420e-03
  -1.31383e-02             2.13750e+00            -7.29380e-03
  -1.16093e-02             2.13750e+00            -7.69712e-03
  -1.00162e-02             2.13750e+00            -8.05999e-03
  -8.36226e-03             2.13750e+00            -8.41802e-03
  -6.64955e-03             2.13750e+00            -8.74071e-03
  -4.88105e-03             2.13750e+00            -9.03747e-03
  -3.05966e-03             2.13750e+00            -9.30818e-03
  -1.18782e-03             2.13750e+00            -9.53163e-03
   7.30610e-04             2.13750e+00            -9.74151e-03
   2.69388e-03             2.13750e+00            -9.88032e-03
   4.69750e-03             2.13750e+00            -1.00030e-02
   6.73942e-03             2.13750e+00            -1.00589e-02
   8.81560e-03             2.13750e+00            -1.00782e-02
   1.09230e-02             2.13750e+00            -1.00452e-02
   1.30585e-02             2.13750e+00            -9.95325e-03
   1.52179e-02             2.13750e+00            -9.82671e-03
   1.73990e-02             2.13750e+00            -9.61829e-03
   1.95966e-02             2.13750e+00            -9.38824e-03
   2.18090e-02             2.13750e+00            -9.06540e-03
   2.40311e-02             2.13750e+00            -8.71663e-03
   2.62602e-02             2.13750e+00            -8.29887e-03
   2.84918e-02             2.13750e+00            -7.84928e-03
   3.07225e-02             2.13750e+00            -7.36371e-03
   3.29484e-02             2.13750e+00            -6.85229e-03
   3.51655e-02             2.13750e+00            -6.32880e-03
   3.73705e-02             2.13750e+00            -5.79118e-03
   3.95593e-02             2.13750e+00            -5.25449e-03
   4.17281e-02             2.13750e+00            -4.73282e-03
   4.38735e-02             2.13750e+00            -4.22372e-03
   4.59914e-02             2.13750e+00            -3.75066e-03
   4.80786e-02             2.13750e+00            -3.30315e-03
   5.01315e-02             2.13750e+00            -2.89781e-03
   5.21468e-02             2.13750e+00            -2.52843e-03
   5.41212e-02             2.13750e+00            -2.19573e-03
   5.60514e-02             2.13750e+00            -1.90903e-03
   5.79346e-02             2.13750e+00            -1.65268e-03
   5.97672e-02             2.13750e+00            -1.45157e-03
   6.15470e-02             2.13750e+00            -1.27419e-03
   6.32702e-02             2.13750e+00            -1.15444e-03
   6.49351e-02             2.13750e+00            -1.05085e-03
   6.65380e-02             2.13750e+00            -1.00056e-03
   6.80775e-02             2.13750e+00            -9.60260e-04
   6.95501e-02             2.13750e+00            -9.68763e-04
   7.09543e-02             2.13750e+00            -9.84105e-04
   7.22873e-02             2.13750e+00            -1.03849e-03
   7.35475e-02             2.13750e+00            -1.09891e-03
   7.47325e-02             2.13750e+00            -1.18392e-03
   7.58408e-02             2.13750e+00            -1.27666e-03
   7.68706e-02             2.13750e+00            -1.37553e-03
   7.78201e-02             2.13750e+00            -1.48459e-03
   7.86883e-02             2.13750e+00            -1.58431e-03
   7.94732e-02             2.13750e+00            -1.69414e-03
   8.01742e-02             2.13750e+00            -1.79403e-03
   8.07900e-02             2.13750e+00            -1.88179e-03
   8.13197e-02             2.13750e+00            -1.95728e-03
   8.17625e-02             2.13750e+00            -2.02037e-03
   8.21175e-02             2.13750e+00            -2.07097e-03
   8.23843e-02             2.13750e+00            -2.10900e-03
   8.25625e-02             2.13750e+00            -2.13438e-03
   8.26516e-02             2.13750e+00            -2.14708e-03
  -2.75521e-02             2.13750e+00             6.49202e-04

  -2.43008e-02             2.42500e+00             9.58132e-04
   7.29045e-02             2.42500e+00            -2.82093e-03
   7.28262e-02             2.42500e+00            -2.80439e-03
   7.26697e-02             2.42500e+00            -2.77132e-03
   7.24353e-02             2.42500e+00            -2.72178e-03
   7.21234e-02             2.42500e+00            -2.65586e-03
   7.17344e-02             2.42500e+00            -2.57365e-03
   7.12691e-02             2.42500e+00            -2.47530e-03
   7.07281e-02             2.42500e+00            -2.36097e-03
   7.01123e-02             2.42500e+00            -2.23083e-03
   6.94227e-02             2.42500e+00            -2.08470e-03
   6.86607e-02             2.42500e+00            -1.91894e-03
   6.78273e-02             2.42500e+00            -1.73763e-03
   6.69240e-02             2.42500e+00            -1.53735e-03
   6.59522e-02             2.42500e+00            -1.31920e-03
   6.49135e-02             2.42500e+00            -1.08405e-03
   6.38097e-02             2.42500e+00            -8.29879e-04
   6.26424e-02             2.42500e+00            -5.59882e-04
   6.14138e-02             2.42500e+00            -2.70158e-04
   6.01256e-02             2.42500e+00             3.44635e-05
   5.87801e-02             2.42500e+00             3.58448e-04
   5.73793e-02             2.42500e+00             6.96721e-04
   5.59257e-02             2.42500e+00             1.05409e-03
   5.44216e-02             2.42500e+00             1.42555e-03
   5.28694e-02             2.42500e+00             1.81624e-03
   5.12717e-02             2.42500e+00             2.22088e-03
   4.96312e-02             2.42500e+00             2.64326e-03
   4.79502e-02             2.42500e+00             3.07800e-03
   4.62317e-02             2.42500e+00             3.52581e-03
   4.44783e-02             2.42500e+00             3.98379e-03
   4.26929e-02             2.42500e+00             4.45125e-03
   4.08782e-02             2.42500e+00             4.92423e-03
   3.90372e-02             2.42500e+00             5.40290e-03
   3.71727e-02             2.42500e+00             5.87937e-03
   3.52878e-02             2.42500e+00             6.35900e-03
   3.33850e-02             2.42500e+00             6.82322e-03
   3.14679e-02             2.42500e+00             7.28632e-03
   2.95389e-02             2.42500e+00             7.72968e-03
   2.76016e-02             2.42500e+00             8.16433e-03
   2.56588e-02             2.42500e+00             8.57974e-03
   2.37136e-02             2.42500e+00             8.97584e-03
   2.17694e-02             2.42500e+00             9.35457e-03
   1.98286e-02             2.42500e+00             9.70030e-03
   1.78952e-02             2.42500e+00             1.00331e-02
   1.59710e-02             2.42500e+00             1.03158e-02
   1.40604e-02             2.42500e+00             1.05843e-02
   1.21650e-02             2.42500e+00             1.07987e-02
   1.02890e-02             2.42500e+00             1.09847e-02
   8.43452e-03             2.42500e+00             1.11232e-02
   6.60459e-03             2.42500e+00             1.12113e-02
   4.80273e-03             2.42500e+00             1.12635e-02
   3.03060e-03             2.42500e+00             1.12481e-02
   1.29303e-03             2.42500e+00             1.12145e-02
  -4.09673e-04             2.42500e+00             1.10991e-02
  -2.07224e-03             2.42500e+00             1.09657e-02
  -3.69350e-03             2.42500e+00             1.07756e-02
  -5.26988e-03             2.42500e+00             1.05534e-02
  -6.79884e-03             2.42500e+00             1.02985e-02
  -8.27836e-03             2.42500e+00             1.00002e-02
  -9.70471e-03             2.42500e+00             9.69236e-03
  -1.10774e-02             2.42500e+00             9.32853e-03
  -1.23922e-02             2.42500e+00             8.96356e-03
  -1.36483e-02             2.42500e+00             8.55778e-03
  -1.48427e-02             2.42500e+00             8.14307e-03
  -1.59737e-02             2.42500e+00             7.71032e-03
  -1.70397e-02             2.42500e+00             7.25753e-03
  -1.80378e-02             2.42500e+00             6.80966e-03
  -1.89681e-02             2.42500e+00             6.32855e-03
  -1.98270e-02             2.42500e+00             5.86707e-03
  -2.06151e-02             2.42500e+00             5.37407e-03
  -2.13294e-02             2.42500e+00             4.89496e-03
  -2.19697e-02             2.42500e+00             4.40516e-03
  -2.25349e-02             2.42500e+00             3.90907e-03
  -2.30229e-02             2.42500e+00             3.43596e-03
  -2.34353e-02             2.42500e+00             2.92450e-03
  -2.37676e-02             2.42500e+00             2.47549e-03
  -2.40245e-02             2.42500e+00             1.95792e-03
  -2.42029e-02             2.42500e+00             1.43712e-03
  -2.43008e-02             2.42500e+00             9.58132e-04
  -2.43008e-02             2.42500e+00             9.58132e-04
  -2.42379e-02             2.42500e+00             5.51400e-04
  -2.40971e-02             2.42500e+00             1.24765e-04
  -2.38768e-02             2.42500e+00            -2.81985e-04
  -2.35759e-02             2.42500e+00            -6.27538e-04
  -2.31993e-02             2.42500e+00            -1.02214e-03
  -2.27448e-02             2.42500e+00            -1.39388e-03
  -2.22151e-02             2.42500e+00            -1.79313e-03
  -2.16101e-02             2.42500e+00            -2.19664e-03
  -2.09308e-02             2.42500e+00            -2.60213e-03
  -2.01789e-02             2.42500e+00            -3.02380e-03
  -1.93544e-02             2.42500e+00            -3.42990e-03
  -1.84600e-02             2.42500e+00            -3.85587e-03
  -1.74957e-02             2.42500e+00            -4.26282e-03
  -1.64642e-02             2.42500e+00            -4.67847e-03
  -1.53663e-02             2.42500e+00            -5.08375e-03
  -1.42041e-02             2.42500e+00            -5.48180e-03
  -1.29797e-02             2.42500e+00            -5.87871e-03
  -1.16942e-02             2.42500e+00            -6.25175e-03
  -1.03508e-02             2.42500e+00            -6.62899e-03
  -8.95024e-03             2.42500e+00            -6.97144e-03
  -7.49595e-03             2.42500e+00            -7.31047e-03
  -5.98929e-03             2.42500e+00            -7.61914e-03
  -4.43306e-03             2.42500e+00            -7.90571e-03
  -2.82979e-03             2.42500e+00            -8.17004e-03
  -1.18135e-03             2.42500e+00            -8.39337e-03
   5.08396e-04             2.42500e+00            -8.60538e-03
   2.23870e-03             2.42500e+00            -8.75531e-03
   4.00482e-03             2.42500e+00            -8.89157e-03
   5.80567e-03             2.42500e+00            -8.96942e-03
   7.63726e-03             2.42500e+00            -9.01549e-03
   9.49718e-03             2.42500e+00            -9.01586e-03
   1.13826e-02             2.42500e+00            -8.96462e-03
   1.32897e-02             2.42500e+00            -8.88317e-03
   1.52170e-02             2.42500e+00            -8.72978e-03
   1.71593e-02             2.42500e+00            -8.55754e-03
   1.91159e-02             2.42500e+00            -8.30363e-03
   2.10813e-02             2.42500e+00            -8.02697e-03
   2.30539e-02             2.42500e+00            -7.68954e-03
   2.50292e-02             2.42500e+00            -7.32407e-03
   2.70042e-02             2.42500e+00            -6.92684e-03
   2.89753e-02             2.42500e+00            -6.50673e-03
   3.09389e-02             2.42500e+00            -6.07585e-03
   3.28919e-02             2.42500e+00            -5.63233e-03
   3.48306e-02             2.42500e+00            -5.18941e-03
   3.67515e-02             2.42500e+00            -4.75946e-03
   3.86515e-02             2.42500e+00            -4.34027e-03
   4.05268e-02             2.42500e+00            -3.95250e-03
   4.23747e-02             2.42500e+00            -3.58684e-03
   4.41917e-02             2.42500e+00            -3.25791e-03
   4.59750e-02             2.42500e+00            -2.96019e-03
   4.77217e-02             2.42500e+00            -2.69425e-03
   4.94288e-02             2.42500e+00            -2.46829e-03
   5.10940e-02             2.42500e+00            -2.26844e-03
   5.27137e-02             2.42500e+00            -2.11662e-03
   5.42865e-02             2.42500e+00            -1.98500e-03
   5.58086e-02             2.42500e+00            -1.90345e-03
   5.72790e-02             2.42500e+00            -1.83533e-03
   5.86941e-02             2.42500e+00            -1.81338e-03
   6.00530e-02             2.42500e+00            -1.79935e-03
   6.13521e-02             2.42500e+00            -1.82744e-03
   6.25909e-02             2.42500e+00            -1.86062e-03
   6.37662e-02             2.42500e+00            -1.92725e-03
   6.48773e-02             2.42500e+00            -1.99818e-03
   6.59217e-02             2.42500e+00            -2.08977e-03
   6.68983e-02             2.42500e+00            -2.18709e-03
   6.78055e-02             2.42500e+00            -2.28873e-03
   6.86418e-02             2.42500e+00            -2.39823e-03
   6.94064e-02             2.42500e+00            -2.49836e-03
   7.00974e-02             2.42500e+00            -2.60624e-03
   7.07145e-02             2.42500e+00            -2.70418e-03
   7.12566e-02             2.42500e+00            -2.79022e-03
   7.17229e-02             2.42500e+00            -2.86424e-03
   7.21127e-02             2.42500e+00            -2.92610e-03
   7.24253e-02             2.42500e+00            -2.97571e-03
   7.26602e-02             2.42500e+00            -3.01299e-03
   7.28170e-02             2.42500e+00            -3.03788e-03
   7.28954e-02             2.42500e+00            -3.05033e-03
  -2.43008e-02             2.42500e+00             9.58132e-04

  -2.17298e-02             2.71250e+00             1.12850e-03
   6.51919e-02             2.71250e+00            -3.33770e-03
   6.51221e-02             2.71250e+00            -3.32203e-03
   6.49825e-02             2.71250e+00            -3.29069e-03
   6.47733e-02             2.71250e+00            -3.24376e-03
   6.44950e-02             2.71250e+00            -3.18130e-03
   6.41479e-02             2.71250e+00            -3.10341e-03
   6.37327e-02             2.71250e+00            -3.01023e-03
   6.32499e-02             2.71250e+00            -2.90190e-03
   6.27005e-02             2.71250e+00            -2.77859e-03
   6.20852e-02             2.71250e+00            -2.64017e-03
   6.14053e-02             2.71250e+00            -2.48336e-03
   6.06618e-02             2.71250e+00            -2.31185e-03
   5.98559e-02             2.71250e+00            -2.12258e-03
   5.89889e-02             2.71250e+00            -1.91657e-03
   5.80623e-02             2.71250e+00            -1.69460e-03
   5.70776e-02             2.71250e+00            -1.45488e-03
   5.60363e-02             2.71250e+00            -1.20030e-03
   5.49403e-02             2.71250e+00            -9.27378e-04
   5.37912e-02             2.71250e+00            -6.40468e-04
   5.25911e-02             2.71250e+00            -3.35595e-04
   5.13417e-02             2.71250e+00            -1.73228e-05
   5.00453e-02             2.71250e+00             3.18624e-04
   4.87037e-02             2.71250e+00             6.67741e-04
   4.73195e-02             2.71250e+00             1.03460e-03
   4.58946e-02             2.71250e+00             1.41444e-03
   4.44316e-02             2.71250e+00             1.81064e-03
   4.29327e-02             2.71250e+00             2.21835e-03
   4.14002e-02             2.71250e+00             2.63816e-03
   3.98367e-02             2.71250e+00             3.06747e-03
   3.82446e-02             2.71250e+00             3.50561e-03
   3.66264e-02             2.71250e+00             3.94902e-03
   3.49847e-02             2.71250e+00             4.39781e-03
   3.33219e-02             2.71250e+00             4.84490e-03
   3.16410e-02             2.71250e+00             5.29504e-03
   2.99438e-02             2.71250e+00             5.73160e-03
   2.82338e-02             2.71250e+00             6.16731e-03
   2.65130e-02             2.71250e+00             6.58550e-03
   2.47847e-02             2.71250e+00             6.99598e-03
   2.30512e-02             2.71250e+00             7.38932e-03
   2.13154e-02             2.71250e+00             7.76540e-03
   1.95803e-02             2.71250e+00             8.12594e-03
   1.78478e-02             2.71250e+00             8.45691e-03
   1.61218e-02             2.71250e+00             8.77622e-03
   1.44035e-02             2.71250e+00             9.05067e-03
   1.26972e-02             2.71250e+00             9.31218e-03
   1.10039e-02             2.71250e+00             9.52516e-03
   9.32758e-03             2.71250e+00             9.71251e-03
   7.67006e-03             2.71250e+00             9.85707e-03
   6.03392e-03             2.71250e+00             9.95633e-03
   4.42248e-03             2.71250e+00             1.00232e-02
   2.83689e-03             2.71250e+00             1.00292e-02
   1.28201e-03             2.71250e+00             1.00185e-02
  -2.42589e-04             2.71250e+00             9.93432e-03
  -1.73148e-03             2.71250e+00             9.83352e-03
  -3.18405e-03             2.71250e+00             9.68153e-03
  -4.59683e-03             2.71250e+00             9.50033e-03
  -5.96755e-03             2.71250e+00             9.28938e-03
  -7.29452e-03             2.71250e+00             9.03905e-03
  -8.57402e-03             2.71250e+00             8.77955e-03
  -9.80618e-03             2.71250e+00             8.46937e-03
  -1.09865e-02             2.71250e+00             8.15754e-03
  -1.21148e-02             2.71250e+00             7.80853e-03
  -1.31880e-02             2.71250e+00             7.45085e-03
  -1.42047e-02             2.71250e+00             7.07632e-03
  -1.51634e-02             2.71250e+00             6.68314e-03
  -1.60614e-02             2.71250e+00             6.29360e-03
  -1.68990e-02             2.71250e+00             5.87356e-03
  -1.76725e-02             2.71250e+00             5.47030e-03
  -1.83831e-02             2.71250e+00             5.03803e-03
  -1.90275e-02             2.71250e+00             4.61738e-03
  -1.96058e-02             2.71250e+00             4.18633e-03
  -2.01170e-02             2.71250e+00             3.74882e-03
  -2.05589e-02             2.71250e+00             3.33100e-03
  -2.09336e-02             2.71250e+00             2.87804e-03
  -2.12359e-02             2.71250e+00             2.48005e-03
  -2.14715e-02             2.71250e+00             2.01987e-03
  -2.16369e-02             2.71250e+00             1.55593e-03
  -2.17298e-02             2.71250e+00             1.12850e-03
  -2.17298e-02             2.71250e+00             1.12850e-03
  -2.16781e-02             2.71250e+00             7.63921e-04
  -2.15568e-02             2.71250e+00             3.80663e-04
  -2.13643e-02             2.71250e+00             1.43087e-05
  -2.10990e-02             2.71250e+00            -2.98197e-04
  -2.07665e-02             2.71250e+00            -6.55427e-04
  -2.03640e-02             2.71250e+00            -9.93077e-04
  -1.98946e-02             2.71250e+00            -1.35618e-03
  -1.93578e-02             2.71250e+00            -1.72393e-03
  -1.87547e-02             2.71250e+00            -2.09428e-03
  -1.80867e-02             2.71250e+00            -2.47992e-03
  -1.73536e-02             2.71250e+00            -2.85244e-03
  -1.65582e-02             2.71250e+00            -3.24352e-03
  -1.57000e-02             2.71250e+00            -3.61836e-03
  -1.47818e-02             2.71250e+00            -4.00173e-03
  -1.38041e-02             2.71250e+00            -4.37657e-03
  -1.27688e-02             2.71250e+00            -4.74566e-03
  -1.16779e-02             2.71250e+00            -5.11442e-03
  -1.05319e-02             2.71250e+00            -5.46251e-03
  -9.33431e-03             2.71250e+00            -5.81501e-03
  -8.08509e-03             2.71250e+00            -6.13701e-03
  -6.78781e-03             2.71250e+00            -6.45656e-03
  -5.44334e-03             2.71250e+00            -6.74953e-03
  -4.05427e-03             2.71250e+00            -7.02329e-03
  -2.62286e-03             2.71250e+00            -7.27767e-03
  -1.15059e-03             2.71250e+00            -7.49587e-03
   3.58754e-04             2.71250e+00            -7.70441e-03
   1.90508e-03             2.71250e+00            -7.85787e-03
   3.48361e-03             2.71250e+00            -7.99949e-03
   5.09386e-03             2.71250e+00            -8.08924e-03
   6.73196e-03             2.71250e+00            -8.15091e-03
   8.39591e-03             2.71250e+00            -8.17200e-03
   1.00833e-02             2.71250e+00            -8.14721e-03
   1.17904e-02             2.71250e+00            -8.09564e-03
   1.35163e-02             2.71250e+00            -7.97992e-03
   1.52559e-02             2.71250e+00            -7.84751e-03
   1.70091e-02             2.71250e+00            -7.64220e-03
   1.87706e-02             2.71250e+00            -7.41664e-03
   2.05391e-02             2.71250e+00            -7.13679e-03
   2.23104e-02             2.71250e+00            -6.83188e-03
   2.40817e-02             2.71250e+00            -6.49854e-03
   2.58499e-02             2.71250e+00            -6.14471e-03
   2.76114e-02             2.71250e+00            -5.78114e-03
   2.93636e-02             2.71250e+00            -5.40616e-03
   3.11030e-02             2.71250e+00            -5.03155e-03
   3.28263e-02             2.71250e+00            -4.66834e-03
   3.45308e-02             2.71250e+00            -4.31453e-03
   3.62129e-02             2.71250e+00            -3.98855e-03
   3.78701e-02             2.71250e+00            -3.68205e-03
   3.94993e-02             2.71250e+00            -3.40807e-03
   4.10981e-02             2.71250e+00            -3.16162e-03
   4.26638e-02             2.71250e+00            -2.94320e-03
   4.41935e-02             2.71250e+00            -2.76010e-03
   4.56855e-02             2.71250e+00            -2.59990e-03
   4.71363e-02             2.71250e+00            -2.48217e-03
   4.85449e-02             2.71250e+00            -2.38198e-03
   4.99075e-02             2.71250e+00            -2.32601e-03
   5.12238e-02             2.71250e+00            -2.28148e-03
   5.24899e-02             2.71250e+00            -2.27764e-03
   5.37058e-02             2.71250e+00            -2.28026e-03
   5.48678e-02             2.71250e+00            -2.31990e-03
   5.59757e-02             2.71250e+00            -2.36342e-03
   5.70265e-02             2.71250e+00            -2.43615e-03
   5.80197e-02             2.71250e+00            -2.51201e-03
   5.89530e-02             2.71250e+00            -2.60561e-03
   5.98256e-02             2.71250e+00            -2.70358e-03
   6.06361e-02             2.71250e+00            -2.80464e-03
   6.13830e-02             2.71250e+00            -2.91194e-03
   6.20660e-02             2.71250e+00            -3.01006e-03
   6.26830e-02             2.71250e+00            -3.11429e-03
   6.32340e-02             2.71250e+00            -3.20880e-03
   6.37180e-02             2.71250e+00            -3.29183e-03
   6.41344e-02             2.71250e+00            -3.36325e-03
   6.44824e-02             2.71250e+00            -3.42295e-03
   6.47615e-02             2.71250e+00            -3.47082e-03
   6.49712e-02             2.71250e+00            -3.50680e-03
   6.51112e-02             2.71250e+00            -3.53081e-03
   6.51813e-02             2.71250e+00            -3.54283e-03
  -2.17298e-02             2.71250e+00             1.12850e-03
  -2.17298e-02             2.71250e+00             1.12850e-03
   6.51919e-02             2.71250e+00            -3.33770e-03
   6.51221e-02             2.71250e+00            -3.32203e-03
   6.49825e-02             2.71250e+00            -3.29069e-03
   6.47733e-02             2.71250e+00            -3.24376e-03
   6.44950e-02             2.71250e+00            -3.18130e-03
   6.41479e-02             2.71250e+00            -3.10341e-03
   6.37327e-02             2.71250e+00            -3.01023e-03
   6.32499e-02             2.71250e+00            -2.90190e-03
   6.27005e-02             2.71250e+00            -2.77859e-03
   6.20852e-02             2.71250e+00            -2.64017e-03
   6.14053e-02             2.71250e+00            -2.48336e-03
   6.06618e-02             2.71250e+00            -2.31185e-03
   5.98559e-02             2.71250e+00            -2.12258e-03
   5.89889e-02             2.71250e+00            -1.91657e-03
   5.80623e-02             2.71250e+00            -1.69460e-03
   5.70776e-02             2.71250e+00            -1.45488e-03
   5.60363e-02             2.71250e+00            -1.20030e-03
   5.49403e-02             2.71250e+00            -9.27378e-04
   5.37912e-02             2.71250e+00            -6.40468e-04
   5.25911e-02             2.71250e+00            -3.35595e-04
   5.13417e-02             2.71250e+00            -1.73228e-05
   5.00453e-02             2.71250e+00             3.18624e-04
   4.87037e-02             2.71250e+00             6.67741e-04
   4.73195e-02             2.71250e+00             1.03460e-03
   4.58946e-02             2.71250e+00             1.41444e-03
   4.44316e-02             2.71250e+00             1.81064e-03
   4.29327e-02             2.71250e+00             2.21835e-03
   4.14002e-02             2.71250e+00             2.63816e-03
   3.98367e-02             2.71250e+00             3.06747e-03
   3.82446e-02             2.71250e+00             3.50561e-03
   3.66264e-02             2.71250e+00             3.94902e-03
   3.49847e-02             2.71250e+00             4.39781e-03
   3.33219e-02             2.71250e+00             4.84490e-03
   3.16410e-02             2.71250e+00             5.29504e-03
   2.99438e-02             2.71250e+00             5.73160e-03
   2.82338e-02             2.71250e+00             6.16731e-03
   2.65130e-02             2.71250e+00             6.58550e-03
   2.47847e-02             2.71250e+00             6.99598e-03
   2.30512e-02             2.71250e+00             7.38932e-03
   2.13154e-02             2.71250e+00             7.76540e-03
   1.95803e-02             2.71250e+00             8.12594e-03
